id,hic_lab_or,hic_tp_pct,hic_tp_cat,hic_tp_num,hic_p_tn,hic_np_tn,hic_pp_tn,area_ha,id_pk,HIC_1,HIC_2,hic_num_t,HIC_3,HIC_4,HIC_5,HIC_6,area_m2,NOMBRE_HUM,COD_IHA
145677,14200_100,1420_100,"1420",1,0,1,0,908.049999992013909,231092,14200_100,,1,,,,,908.762,Charcones de Punta Entinas,IHA611001
776276,92D00_100,92D0_100,"92D0",1,0,1,0,45411.199999999997090,221957,92D00_100,,1,,,,,45446.858,Cañada de las Norias,IHA611005
145755,14200_100,1420_100,"1420",1,0,1,0,192203.890000000013970,222169,14200_100,,1,,,,,178726.287,Salinas de Cabo de Gata,IHA611009
146070,14200_100,1420_100,"1420",1,0,1,0,4231.274999999999636,222460,14200_100,,1,,,,,4234.608,Charcones de Punta Entinas,IHA611001
30359,"92D00_50,1430_10","92D0_50,1430_10","92D0,1430",2,0,2,0,1554.585000000000036,224581,92D00_50,1430_10,2,,,,,1555.416,Río Antas,IHA611017
153943,14200_75,1420_75,"1420",1,0,1,0,20752.369999999998981,224645,14200_75,,1,,,,,20766.595,Salinas de Cabo de Gata,IHA611009
776615,92D00_100,92D0_100,"92D0",1,0,1,0,28313.744999999998981,227004,92D00_100,,1,,,,,28333.156,Salinas de Cabo de Gata,IHA611009
801810,"92D00_30,1430_10","92D0_30,1430_10","92D0,1430",2,0,2,0,14601.854999999999563,228171,92D00_30,1430_10,2,,,,,14609.677,Río Antas,IHA611017
140002,13101_50,1310_50,"1310",1,0,1,0,4288.010000000000218,228073,13101_50,,1,,,,,4291.318,Saladar del Margen,IHA614009
158583,"1430_20,14200_20","1430_20,1420_20","1430,1420",2,0,2,0,4334.519999989999633,237775,1430_20,14200_20,2,,,,,4336.816,Río Antas,IHA611017
120845,"92D00_0,14200_0,1430_0","92D0_0,1430_0,1420_0","92D0,1430,1420",3,0,3,0,486.450000000902321,229525,92D00_0,14200_0,3,1430_0,,,,486.710,Río Antas,IHA611017
13152,2210_55,2210_55,"2210",1,0,1,1,459.730000001068674,231546,2210_55,,1,,,,,460.087,Salinas de Cerrillos,IHA611004
145699,14200_100,1420_100,"1420",1,0,1,0,2437.879999969999972,231860,14200_100,,1,,,,,2439.788,Salinas de Cerrillos,IHA611004
169504,"2230_50,2210_38","2230_50,2210_38","2230,2210",2,0,2,2,2051.564999990000160,243985,2230_50,2210_38,2,,,,,2052.972,Salinas de Cabo de Gata,IHA611009
153915,14200_75,1420_75,"1420",1,0,1,0,5210.119999999999891,232388,14200_75,,1,,,,,5214.174,Salinas de Cerrillos,IHA611004
139920,13101_25,1310_25,"1310",1,0,1,0,12141.135000000000218,232574,13101_25,,1,,,,,3625.858,Barranco del Agua,IHA614023
39783,31401_100,3140_100,"3140",1,0,1,0,160.139999996433630,233722,31401_100,,1,,,,,160.268,Albufera Nueva,IHA611008
168390,"2210_35,14200_1","2210_35,1420_1","2210,1420",2,0,2,1,29713.409999999999854,235925,2210_35,14200_1,2,,,,,29736.520,Salinas de Cerrillos,IHA611004
152040,14200_50,1420_50,"1420",1,0,1,0,570.954999995242019,237492,14200_50,,1,,,,,571.398,Laguna de la Gravera,IHA611002
153925,14200_75,1420_75,"1420",1,0,1,0,832.039999998660051,238249,14200_75,,1,,,,,832.687,Salinas de Cerrillos,IHA611004
145688,14200_100,1420_100,"1420",1,0,1,0,8428.150000010000440,238773,14200_100,,1,,,,,3946.341,Salinas de Cerrillos,IHA611004
182605,31401_100,3140_100,"3140",1,0,1,0,195.825000003795026,245020,31401_100,,1,,,,,195.982,Albufera Nueva,IHA611008
153928,14200_75,1420_75,"1420",1,0,1,0,18824.424999999999272,239115,14200_75,,1,,,,,18839.076,Salinas de Cerrillos,IHA611004
801524,92D00_75,92D0_75,"92D0",1,0,1,0,2646.559999990000051,240604,92D00_75,,1,,,,,2648.613,Laguna de la Gravera,IHA611002
168420,2210_75,2210_75,"2210",1,0,1,1,230335.765000000013970,240696,2210_75,,1,,,,,230516.649,Charcones de Punta Entinas,IHA611001
152054,14200_50,1420_50,"1420",1,0,1,0,25860.240000000001601,240720,14200_50,,1,,,,,25877.860,Salinas de Cabo de Gata,IHA611009
168416,2210_75,2210_75,"2210",1,0,1,1,5732.114999989999887,241424,2210_75,,1,,,,,5736.625,Charcones de Punta Entinas,IHA611001
134237,14200_50,1420_50,"1420",1,0,1,0,167.789999999026776,252945,14200_50,,1,,,,,167.921,Salinas de Cerrillos,IHA611004
169194,"2230_30,2210_12","2230_30,2210_12","2230,2210",2,0,2,2,6750.695000009999603,242049,2230_30,2210_12,2,,,,,6755.876,Ribera de la Algaida,IHA611010
145690,14200_100,1420_100,"1420",1,0,1,0,4044.094999989999906,242654,14200_100,,1,,,,,4047.283,Charcones de Punta Entinas,IHA611001
145679,14200_100,1420_100,"1420",1,0,1,0,1173.450000000000045,255322,14200_100,,1,,,,,1174.245,Salinas de Cabo de Gata,IHA611009
137298,1210_62,1210_62,"1210",1,0,1,0,64873.105000000003201,243118,1210_62,,1,,,,,7133.505,Salinas de Cerrillos,IHA611004
145744,14200_100,1420_100,"1420",1,0,1,0,85126.600000000005821,244102,14200_100,,1,,,,,85184.907,Salinas de Cabo de Gata,IHA611009
141539,"14101_100,14201_84","1420_84,1410_100","1420,1410",2,0,2,0,107.460000001031446,244924,14101_100,14201_84,2,,,,,107.543,Saladar del Margen,IHA614009
169152,2230_30,2230_30,"2230",1,0,1,1,64.640000001011657,275304,2230_30,,1,,,,,64.690,Ribera de la Algaida,IHA611010
141296,14100_20,1410_20,"1410",1,0,1,0,1355.954999999999927,246806,14100_20,,1,,,,,1356.997,Saladar del Margen,IHA614009
153939,14200_75,1420_75,"1420",1,0,1,0,999.010000006258451,247113,14200_75,,1,,,,,999.689,Salinas de Cabo de Gata,IHA611009
138801,13100_100,1310_100,"1310",1,0,1,0,803.990000000679970,252310,13100_100,,1,,,,,804.613,Laguna de la Gravera,IHA611002
169413,2230_50,2230_50,"2230",1,0,1,1,18746.275000000001455,248697,2230_50,,1,,,,,16532.398,Charcones de Punta Entinas,IHA611001
182448,31401_100,3140_100,"3140",1,0,1,0,655.444999995211901,248881,31401_100,,1,,,,,655.969,Albufera Nueva,IHA611008
173169,"22600_25,2210_25","2260_25,2210_25","2260,2210",2,0,2,2,28099.349999999998545,249917,22600_25,2210_25,2,,,,,28121.243,Salinas de Cerrillos,IHA611004
168381,"2210_25,22600_15","2210_25,2260_15","2210,2260",2,0,2,2,641.330000002791735,250494,2210_25,22600_15,2,,,,,641.833,Charcones de Punta Entinas,IHA611001
781303,92D00_100,92D0_100,"92D0",1,0,1,0,137.795000000776497,253325,92D00_100,,1,,,,,137.904,Cola del Embalse del Negratín,IHA614010
168432,2210_75,2210_75,"2210",1,0,1,1,8962.229999999999563,251691,2210_75,,1,,,,,8969.203,Salinas de Cerrillos,IHA611004
157776,"14201_50,14101_30","1410_30,1420_50","1410,1420",2,0,2,0,237934.154999999998836,252276,14201_50,14101_30,2,,,,,238118.088,Saladar del Margen,IHA614009
141407,14101_100,1410_100,"1410",1,0,1,0,111.025000000747966,253317,14101_100,,1,,,,,111.112,Humedales de Baza,IHA614025
168434,2210_75,2210_75,"2210",1,0,1,1,59601.069999999999709,253463,2210_75,,1,,,,,47887.322,Salinas de Cerrillos,IHA611004
153149,14200_75,1420_75,"1420",1,0,1,0,4109.530000009999640,253621,14200_75,,1,,,,,4112.728,Salinas de Cerrillos,IHA611004
139756,2210_75,2210_75,"2210",1,0,1,1,151.264999998747356,253853,2210_75,,1,,,,,151.384,Charcones de Punta Entinas,IHA611001
137532,"1210_65,2230_5,2120_5","2230_5,2120_5,1210_65","2230,2120,1210",3,0,3,2,910.189999986098996,254424,1210_65,2230_5,3,2120_5,,,,910.907,Charcones de Punta Entinas,IHA611001
150495,14200_25,1420_25,"1420",1,0,1,0,3201.189999990000160,254756,14200_25,,1,,,,,3203.382,Salinas de Cabo de Gata,IHA611009
152058,14200_50,1420_50,"1420",1,0,1,0,925.785000001665935,254812,14200_50,,1,,,,,926.424,Rambla Morales,IHA611003
153921,14200_75,1420_75,"1420",1,0,1,0,2769.840000000000146,255310,14200_75,,1,,,,,2771.990,Salinas de Cerrillos,IHA611004
145687,14200_100,1420_100,"1420",1,0,1,0,19517.330000000001746,255741,14200_100,,1,,,,,19532.741,Charcones de Punta Entinas,IHA611001
159868,1430_65,1430_65,"1430",1,0,1,0,12039.524999999999636,255889,1430_65,,1,,,,,12049.079,Cola del Embalse del Negratín,IHA614010
152047,14200_50,1420_50,"1420",1,0,1,0,867.364999995237554,256872,14200_50,,1,,,,,868.039,Salinas de Cerrillos,IHA611004
168337,2210_12,2210_12,"2210",1,0,1,1,3719.255000019999898,257360,2210_12,,1,,,,,3722.171,Salinas de Cerrillos,IHA611004
145741,14200_100,1420_100,"1420",1,0,1,0,608.129999994532000,259292,14200_100,,1,,,,,608.546,Salinas de Cabo de Gata,IHA611009
145674,14200_100,1420_100,"1420",1,0,1,0,39698.134999900001276,262689,14200_100,,1,,,,,39729.421,Charcones de Punta Entinas,IHA611001
168465,2210_88,2210_88,"2210",1,0,1,1,20473.375000000000000,262993,2210_88,,1,,,,,20489.261,Salinas de Cerrillos,IHA611004
137491,1210_65,1210_65,"1210",1,0,1,0,12008.635000000000218,263305,1210_65,,1,,,,,12018.077,Charcones de Punta Entinas,IHA611001
137403,"1210_62,2120_5","1210_62,2120_5","1210,2120",2,0,2,1,5171.140000000000327,265142,1210_62,2120_5,2,,,,,1136.303,Salinas de Cerrillos,IHA611004
13151,2210_55,2210_55,"2210",1,0,1,1,5019.274999989999742,265722,2210_55,,1,,,,,5023.175,Salinas de Cerrillos,IHA611004
157749,"14201_50,14101_30","1420_50,1410_30","1420,1410",2,0,2,0,552.675000005617107,271633,14201_50,14101_30,2,,,,,553.100,Saladar del Margen,IHA614009
169412,2230_50,2230_50,"2230",1,0,1,1,141993.980000000010477,266333,2230_50,,1,,,,,142105.829,Charcones de Punta Entinas,IHA611001
780940,92D00_100,92D0_100,"92D0",1,0,1,0,32883.260000000002037,266470,92D00_100,,1,,,,,32909.360,Cola del Embalse del Negratín,IHA614010
152035,14200_50,1420_50,"1420",1,0,1,0,2078.144999990000088,266561,14200_50,,1,,,,,2079.766,Salinas de Cerrillos,IHA611004
165020,"2120_40,2230_5","2230_5,2120_40","2230,2120",2,0,2,2,1415.914999979999948,292181,2120_40,2230_5,2,,,,,1417.031,Charcones de Punta Entinas,IHA611001
145712,14200_100,1420_100,"1420",1,0,1,0,21735.264999999999418,267729,14200_100,,1,,,,,21752.200,Salinas de Cerrillos,IHA611004
145698,14200_100,1420_100,"1420",1,0,1,0,4500.654999989999851,270526,14200_100,,1,,,,,4504.170,Salinas de Cerrillos,IHA611004
145753,14200_100,1420_100,"1420",1,0,1,0,43878.785000000003492,270055,14200_100,,1,,,,,43908.813,Salinas de Cabo de Gata,IHA611009
168417,2210_75,2210_75,"2210",1,0,1,1,24421.075000000000728,270104,2210_75,,1,,,,,24440.273,Charcones de Punta Entinas,IHA611001
158581,"1430_20,14200_20","1430_20,1420_20","1430,1420",2,0,2,0,19642.154999999998836,271149,1430_20,14200_20,2,,,,,19652.546,Río Antas,IHA611017
803552,"92D00_50,1430_10","92D0_50,1430_10","92D0,1430",2,0,2,0,12826.520000000000437,271782,92D00_50,1430_10,2,,,,,12833.385,Río Antas,IHA611017
153891,14200_75,1420_75,"1420",1,0,1,0,54950.004999999997381,272056,14200_75,,1,,,,,54993.260,Charcones de Punta Entinas,IHA611001
145717,14200_100,1420_100,"1420",1,0,1,0,1138.950000000000045,272416,14200_100,,1,,,,,1139.839,Salinas de Cerrillos,IHA611004
145676,14200_100,1420_100,"1420",1,0,1,0,29076.209999999999127,272428,14200_100,,1,,,,,29099.131,Charcones de Punta Entinas,IHA611001
168335,2210_12,2210_12,"2210",1,0,1,1,410.719999998314279,272633,2210_12,,1,,,,,411.042,Salinas de Cerrillos,IHA611004
153428,14200_75,1420_75,"1420",1,0,1,0,1930.464999979999902,275410,14200_75,,1,,,,,1931.977,Salinas de Cerrillos,IHA611004
153951,14200_75,1420_75,"1420",1,0,1,0,45088.610000000000582,276899,14200_75,,1,,,,,45119.273,Salinas de Cabo de Gata,IHA611009
168398,2210_55,2210_55,"2210",1,0,1,1,969.289999996605275,277840,2210_55,,1,,,,,970.043,Salinas de Cerrillos,IHA611004
152031,14200_50,1420_50,"1420",1,0,1,0,4903.314999999999600,277949,14200_50,,1,,,,,4907.187,Charcones de Punta Entinas,IHA611001
168402,2210_55,2210_55,"2210",1,0,1,1,75301.889999999984866,278225,2210_55,,1,,,,,75360.369,Salinas de Cerrillos,IHA611004
137492,1210_65,1210_65,"1210",1,0,1,0,6674.365000019999570,278288,1210_65,,1,,,,,6103.518,Charcones de Punta Entinas,IHA611001
152029,14200_50,1420_50,"1420",1,0,1,0,8348.410000010000658,278361,14200_50,,1,,,,,8354.986,Charcones de Punta Entinas,IHA611001
173367,"22600_35,2210_12,2120_5","2260_35,2120_5,2210_12","2260,2120,2210",3,0,3,3,590.679999993653041,278473,22600_35,2210_12,3,2120_5,,,,591.142,Salinas de Cerrillos,IHA611004
168397,2210_55,2210_55,"2210",1,0,1,1,614.985000001392336,278754,2210_55,,1,,,,,615.463,Salinas de Cerrillos,IHA611004
40105,"3290_10,3250_10,14101_10","3250_10,3290_10,1410_10","3250,3290,1410",3,0,3,0,12645.034999999999854,278863,3290_10,3250_10,3,14101_10,,,,4562.634,Río Antas,IHA611017
169729,"2230_70,2210_12","2230_70,2210_12","2230,2210",2,0,2,2,27312.674999999999272,279415,2230_70,2210_12,2,,,,,27331.417,Salinas de Cabo de Gata,IHA611009
182260,31401_100,3140_100,"3140",1,0,1,0,167.529999998076789,282693,31401_100,,1,,,,,167.664,Albufera Nueva,IHA611008
152020,14200_50,1420_50,"1420",1,0,1,0,13327.274999999999636,281373,14200_50,,1,,,,,13337.737,Charcones de Punta Entinas,IHA611001
152033,14200_50,1420_50,"1420",1,0,1,0,28060.889999999999418,282470,14200_50,,1,,,,,28082.858,Salinas de Cerrillos,IHA611004
160052,1430_70,1430_70,"1430",1,0,1,0,5199.135000000000218,282857,1430_70,,1,,,,,2029.795,Albufera Honda,IHA611007
145693,14200_100,1420_100,"1420",1,0,1,0,5506.425000000000182,283434,14200_100,,1,,,,,5510.729,Salinas de Cerrillos,IHA611004
36937,14200_50,1420_50,"1420",1,0,1,0,766.180000002128054,283903,14200_50,,1,,,,,766.780,Salinas de Cerrillos,IHA611004
145752,14200_100,1420_100,"1420",1,0,1,0,9932.664999979999266,284390,14200_100,,1,,,,,9939.460,Salinas de Cabo de Gata,IHA611009
152025,14200_50,1420_50,"1420",1,0,1,0,5105.759999990000324,285345,14200_50,,1,,,,,5109.765,Charcones de Punta Entinas,IHA611001
786303,"92D00_100,3250_5","92D0_100,3250_5","92D0,3250",2,0,2,0,4346.710000009999931,289338,92D00_100,3250_5,2,,,,,4349.682,Salinas de Cabo de Gata,IHA611009
137550,"1210_65,2230_50","2230_50,1210_65","2230,1210",2,0,2,1,17182.090000000000146,286726,1210_65,2230_50,2,,,,,907.357,Charcones de Punta Entinas,IHA611001
17557,14200_75,1420_75,"1420",1,0,1,0,308.980000001348117,287882,14200_75,,1,,,,,309.222,Charcones de Punta Entinas,IHA611001
168637,"2230_20,14100_20,14200_10","1420_10,2230_20,1410_20","1420,2230,1410",3,0,3,1,1555.105000000000018,288205,2230_20,14100_20,3,14200_10,,,,1556.172,Salinas de Cabo de Gata,IHA611009
137547,"1210_65,2230_50","2230_50,1210_65","2230,1210",2,0,2,1,1301.864999989999887,289524,1210_65,2230_50,2,,,,,1302.890,Charcones de Punta Entinas,IHA611001
137489,1210_65,1210_65,"1210",1,0,1,0,22135.564999999998690,289675,1210_65,,1,,,,,22153.012,Charcones de Punta Entinas,IHA611001
168382,"2210_25,22600_15","2210_25,2260_15","2210,2260",2,0,2,2,2927.144999999999982,290732,2210_25,22600_15,2,,,,,2929.441,Charcones de Punta Entinas,IHA611001
145647,14200_100,1420_100,"1420",1,0,1,0,1243.539999999999964,293885,14200_100,,1,,,,,1244.515,Charcones de Punta Entinas,IHA611001
145697,14200_100,1420_100,"1420",1,0,1,0,197.914999997559931,292616,14200_100,,1,,,,,198.070,Salinas de Cerrillos,IHA611004
168361,2210_12,2210_12,"2210",1,0,1,1,213.089999995080291,294284,2210_12,,1,,,,,213.235,Salinas de Cabo de Gata,IHA611009
157782,"14201_50,14101_30","1420_50,1410_30","1420,1410",2,0,2,0,2332.324999999999818,311449,14201_50,14101_30,2,,,,,2334.131,Saladar del Margen,IHA614009
153918,14200_75,1420_75,"1420",1,0,1,0,2569.494999999999891,296891,14200_75,,1,,,,,2571.494,Salinas de Cerrillos,IHA611004
169716,"2230_70,2210_38","2210_38,2230_70","2210,2230",2,0,2,2,77400.745000100010657,297925,2230_70,2210_38,2,,,,,77453.797,Salinas de Cabo de Gata,IHA611009
145729,14200_100,1420_100,"1420",1,0,1,0,1678.184999990000051,303569,14200_100,,1,,,,,1679.489,Salinas de Cerrillos,IHA611004
169727,"2230_70,2210_12","2210_12,2230_70","2210,2230",2,0,2,2,2472.260000000000218,303664,2230_70,2210_12,2,,,,,2473.955,Salinas de Cabo de Gata,IHA611009
20362,"1430_100,13101_25","1310_25,1430_100","1310,1430",2,0,2,0,66.920000002068704,304719,1430_100,13101_25,2,,,,,66.972,Saladar del Margen,IHA614009
137514,"1210_65,2120_5","2120_5,1210_65","2120,1210",2,0,2,1,31651.659999999999854,305764,1210_65,2120_5,2,,,,,31676.516,Charcones de Punta Entinas,IHA611001
145686,14200_100,1420_100,"1420",1,0,1,0,36952.339999999996508,305556,14200_100,,1,,,,,36981.525,Charcones de Punta Entinas,IHA611001
786139,"92D00_100,2230_70","2230_70,92D0_100","2230,92D0",2,0,2,1,61037.084999999999127,306063,92D00_100,2230_70,2,,,,,61078.879,Salinas de Cabo de Gata,IHA611009
137068,1210_55,1210_55,"1210",1,0,1,0,320329.875000000000000,306178,1210_55,,1,,,,,74816.922,Rambla Morales,IHA611003
157783,"14201_50,14101_30","1420_50,1410_30","1420,1410",2,0,2,0,69459.345000000001164,306587,14201_50,14101_30,2,,,,,69512.656,Saladar del Margen,IHA614009
152034,14200_50,1420_50,"1420",1,0,1,0,27297.459999999999127,306772,14200_50,,1,,,,,27318.815,Salinas de Cerrillos,IHA611004
168392,"2210_38,14200_1","2210_38,1420_1","2210,1420",2,0,2,1,1383.840000010000040,307574,2210_38,14200_1,2,,,,,1384.789,Salinas de Cabo de Gata,IHA611009
141726,"14101_60,14201_40","1420_40,1410_60","1420,1410",2,0,2,0,7882.454999999999927,308889,14101_60,14201_40,2,,,,,7888.514,Saladar del Margen,IHA614009
19747,13101_25,1310_25,"1310",1,0,1,0,89.139999996518014,309017,13101_25,,1,,,,,89.209,Saladar del Margen,IHA614009
137402,"1210_62,2120_5","2120_5,1210_62","2120,1210",2,0,2,1,1275.200000000000045,310194,1210_62,2120_5,2,,,,,1276.189,Salinas de Cerrillos,IHA611004
139830,13101_25,1310_25,"1310",1,0,1,0,1154.914999990000069,310564,13101_25,,1,,,,,1155.824,Humedales de Baza,IHA614025
157498,"14201_100,14101_100","1420_100,1410_100","1420,1410",2,0,2,0,20726.325000000000728,312128,14201_100,14101_100,2,,,,,20742.233,Saladar del Margen,IHA614009
141505,"14101_100,14201_75","1420_75,1410_100","1420,1410",2,0,2,0,11890.219999999999345,312155,14101_100,14201_75,2,,,,,11899.349,Saladar del Margen,IHA614009
164887,"2110_100,1210_65,2230_50","2110_100,2230_50,1210_65","2110,2230,1210",3,0,3,2,13810.879999999999200,312681,2110_100,1210_65,3,2230_50,,,,12926.917,Charcones de Punta Entinas,IHA611001
36449,14200_100,1420_100,"1420",1,0,1,0,6692.204999980000139,313942,14200_100,,1,,,,,6696.785,Salinas de Cabo de Gata,IHA611009
137206,1210_60,1210_60,"1210",1,0,1,0,28275.435000000001310,314908,1210_60,,1,,,,,4989.056,Albufera Nueva,IHA611008
139908,13101_25,1310_25,"1310",1,0,1,0,2876.604999990000124,315875,13101_25,,1,,,,,2878.826,Saladar del Margen,IHA614009
153950,14200_75,1420_75,"1420",1,0,1,0,31604.775000000001455,315952,14200_75,,1,,,,,31626.366,Salinas de Cabo de Gata,IHA611009
165108,2120_73,2120_73,"2120",1,0,1,1,8455.029999970000063,317798,2120_73,,1,,,,,1833.048,Salinas de Cerrillos,IHA611004
157797,"14201_60,14101_40","1410_40,1420_60","1410,1420",2,0,2,0,48132.025000000001455,318837,14201_60,14101_40,2,,,,,48169.002,Saladar del Margen,IHA614009
173143,"22600_25,2210_12","2260_25,2210_12","2260,2210",2,0,2,2,2324.945000000000164,321274,22600_25,2210_12,2,,,,,2326.756,Salinas de Cerrillos,IHA611004
168441,"2210_75,14200_1","1420_1,2210_75","1420,2210",2,0,2,1,342.860000002370214,319399,2210_75,14200_1,2,,,,,7.683,Salinas de Cerrillos,IHA611004
169725,"2230_70,2210_12","2230_70,2210_12","2230,2210",2,0,2,2,49407.080000000001746,319883,2230_70,2210_12,2,,,,,49440.952,Salinas de Cabo de Gata,IHA611009
221564,40901_50,4090_50,"4090",1,0,1,0,4597.550000000000182,319999,40901_50,,1,,,,,4601.194,Cola del Embalse del Negratín,IHA614010
139921,13101_25,1310_25,"1310",1,0,1,0,781.229999997814616,320668,13101_25,,1,,,,,781.826,Barranco del Agua,IHA614023
137545,"1210_65,2230_50","1210_65,2230_50","1210,2230",2,0,2,1,5539.194999979999920,320686,1210_65,2230_50,2,,,,,5543.563,Charcones de Punta Entinas,IHA611001
176369,31401_100,3140_100,"3140",1,0,1,0,81.200000001798628,321831,31401_100,,1,,,,,81.265,Albufera Nueva,IHA611008
802347,92D00_40,92D0_40,"92D0",1,0,1,0,29127.544999999998254,322482,92D00_40,,1,,,,,29143.250,Río Antas,IHA611017
168791,"2230_15,14200_1","2230_15,1420_1","2230,1420",2,0,2,1,73750.755000000004657,322579,2230_15,14200_1,2,,,,,16913.649,Salinas de Cerrillos,IHA611004
141373,14101_100,1410_100,"1410",1,0,1,0,1790.490000000000009,324051,14101_100,,1,,,,,1791.463,Río Antas,IHA611017
157772,"14201_50,14101_30","1410_30,1420_50","1410,1420",2,0,2,0,94496.154999999998836,323608,14201_50,14101_30,2,,,,,94568.706,Saladar del Margen,IHA614009
770912,92A02_100,92A0_100,92A0,1,0,1,0,18506.520000000000437,323849,92A02_100,,1,,,,,18519.312,Rambla Morales,IHA611003
780942,92D00_100,92D0_100,"92D0",1,0,1,0,338353.799999999988358,324505,92D00_100,,1,,,,,338621.559,Cola del Embalse del Negratín,IHA614010
145713,14200_100,1420_100,"1420",1,0,1,0,1372.875000000000000,324716,14200_100,,1,,,,,1373.949,Salinas de Cerrillos,IHA611004
175363,22600_50,2260_50,"2260",1,0,1,1,185351.799999999988358,326456,22600_50,,1,,,,,125558.493,Rambla Morales,IHA611003
153938,14200_75,1420_75,"1420",1,0,1,0,2413.505000000000109,326514,14200_75,,1,,,,,2415.144,Salinas de Cabo de Gata,IHA611009
141171,"14100_0,31401_0","1410_0,3140_0","1410,3140",2,0,2,0,11762.110000000000582,327734,14100_0,31401_0,2,,,,,11771.521,Albufera Nueva,IHA611008
145696,14200_100,1420_100,"1420",1,0,1,0,2854.590000000000146,328765,14200_100,,1,,,,,2856.818,Salinas de Cerrillos,IHA611004
145737,14200_100,1420_100,"1420",1,0,1,0,4029.389999999999873,329349,14200_100,,1,,,,,4032.125,Salinas de Cabo de Gata,IHA611009
157653,"14201_40,14101_30,92D00_30","1410_30,1420_40,92D0_30","1410,1420,92D0",3,0,3,0,4504.640000010000222,330497,14201_40,14101_30,3,92D00_30,,,,4508.103,Saladar del Margen,IHA614009
37404,1430_40,1430_40,"1430",1,0,1,0,5293.885000000000218,330542,1430_40,,1,,,,,280.303,Ribera de la Algaida,IHA611010
137146,1210_57,1210_57,"1210",1,0,1,0,12830.344999999999345,337045,1210_57,,1,,,,,12839.168,Salinas de Cabo de Gata,IHA611009
23831,14200_50,1420_50,"1420",1,0,1,0,1453.000000000000000,333766,14200_50,,1,,,,,1454.138,Salinas de Cerrillos,IHA611004
